KodeBPS,KodeProv,NamaProv,KabKot,Kategori,Produk,Harga,Tahun,Bulan
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,127581,2022,Desember
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,123742,2023,Januari
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Februari
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125500,2023,Maret
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125217,2023,April
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Mei
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Juni
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Juli
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Agustus
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,September
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Oktober
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,November
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2023,Desember
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Januari
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Februari
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125625,2024,Maret
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125682,2024,April
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Mei
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125208,2024,Juni
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Juli
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Agustus
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125042,2024,September
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Oktober
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,November
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,125000,2024,Desember
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,128333,2025,Juni
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,128034,2025,Juli
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,129048,2025,Agustus
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,127667,2025,September
12.05,12,Sumatera Utara,Kab. Langkat,Protein,Daging Sapi Murni,127841,2025,Oktober
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,130000,2022,Januari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,130000,2022,Februari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,130000,2022,Maret
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,143846,2022,April
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,153421,2022,Mei
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,144259,2022,Juni
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,141000,2022,Juli
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2022,Agustus
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2022,September
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2022,Oktober
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2022,November
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2022,Desember
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Januari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Februari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Maret
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,141034,2023,April
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Mei
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,141000,2023,Juni
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140968,2023,Juli
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Agustus
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,September
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Oktober
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,November
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2023,Desember
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2024,Januari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2024,Februari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140278,2024,Maret
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,142647,2024,April
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2024,Mei
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2024,Juni
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,135254,2024,Juli
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,134912,2024,Agustus
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,134914,2024,September
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,135333,2024,Oktober
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,134407,2024,November
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,132800,2024,Desember
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,130000,2025,Januari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,130566,2025,Februari
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,135900,2025,Maret
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140769,2025,April
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140000,2025,Mei
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,140818,2025,Juni
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,138770,2025,Juli
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,138362,2025,Agustus
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,138690,2025,September
36.02,36,Banten,Kab. Lebak,Protein,Daging Sapi Murni,137907,2025,Oktober
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,120000,2022,Januari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,120000,2022,Februari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,120000,2022,Maret
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,133333,2022,April
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,131034,2022,Mei
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,129444,2022,Juni
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,131935,2022,Juli
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2022,Agustus
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2022,September
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2022,Oktober
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2022,November
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2022,Desember
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,Januari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,Februari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,138871,2023,Maret
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,138400,2023,April
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,132333,2023,Mei
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,134655,2023,Juni
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130645,2023,Juli
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,Agustus
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,September
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,Oktober
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2023,November
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130161,2023,Desember
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,133226,2024,Januari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,131094,2024,Februari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,138438,2024,Maret
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,139643,2024,April
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,139677,2024,Mei
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,137857,2024,Juni
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,135000,2024,Juli
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,133226,2024,Agustus
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,134000,2024,September
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,132167,2024,Oktober
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130667,2024,November
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,134138,2024,Desember
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,Januari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,134861,2025,Februari
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,141905,2025,Maret
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,126265,2025,April
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,Mei
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,131159,2025,Juni
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,Juli
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,Agustus
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,September
17.07,17,Bengkulu,Kab. Lebong,Protein,Daging Sapi Murni,130000,2025,Oktober
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,127411,2022,Januari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,125000,2022,Februari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,125833,2022,Maret
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,125000,2022,April
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2022,Mei
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130417,2022,Juni
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,131724,2022,Juli
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2022,Agustus
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2022,September
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130034,2022,Oktober
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,126000,2022,November
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,128286,2022,Desember
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Januari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Februari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Maret
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,April
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Mei
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Juni
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Juli
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Agustus
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,September
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Oktober
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,November
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2023,Desember
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Januari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Februari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Maret
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,April
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Mei
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Juni
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Juli
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Agustus
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,September
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Oktober
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,November
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2024,Desember
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Januari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Februari
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130204,2025,Maret
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,April
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Mei
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Juni
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Juli
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Agustus
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,September
53.13,53,Nusa Tenggara Timur,Kab. Lembata,Protein,Daging Sapi Murni,130000,2025,Oktober
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,129824,2022,Januari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,131357,2022,Februari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,130452,2022,Maret
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,137414,2022,April
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140667,2022,Mei
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,138261,2022,Juni
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140862,2022,Juli
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2022,Agustus
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2022,September
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,139545,2022,Oktober
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,135682,2022,November
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,135000,2022,Desember
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,136087,2023,Januari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Februari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Maret
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,144200,2023,April
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Mei
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140385,2023,Juni
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140714,2023,Juli
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Agustus
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140667,2023,September
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Oktober
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,November
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2023,Desember
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Januari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Februari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,144677,2024,Maret
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,146000,2024,April
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,141379,2024,Mei
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Juni
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Juli
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Agustus
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,September
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Oktober
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,November
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2024,Desember
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,Januari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,141429,2025,Februari
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,150000,2025,Maret
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,149231,2025,April
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,141613,2025,Mei
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,Juni
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,Juli
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,Agustus
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,September
13.07,13,Sumatera Barat,Kab. Lima Puluh Kota,Protein,Daging Sapi Murni,140000,2025,Oktober
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,Januari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,Februari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,Maret
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,April
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,117407,2022,Mei
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,118333,2022,Juni
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,130714,2022,Juli
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,130000,2022,Agustus
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,112857,2022,September
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,Oktober
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2022,November
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,131538,2022,Desember
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,128929,2023,Januari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,122593,2023,Februari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2023,Maret
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,110000,2023,April
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,125556,2023,Mei
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,130000,2023,Juni
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,130000,2023,Juli
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,130000,2023,Agustus
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,112500,2023,September
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,117619,2023,Oktober
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,133913,2023,November
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,119167,2023,Desember
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,135862,2024,Januari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,128393,2024,Februari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,120323,2024,Maret
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,126522,2024,April
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,116897,2024,Mei
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,118889,2024,Juni
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,122857,2024,Juli
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,122667,2024,Agustus
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,125000,2024,September
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,123500,2024,Oktober
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,132105,2024,November
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,124667,2024,Desember
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Januari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Februari
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Maret
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,April
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Mei
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Juni
21.04,21,Kepulauan Riau,Kab. Lingga,Protein,Daging Sapi Murni,NA,2025,Juli
